title,authors,published,summary,url
AssessITS: Integrating procedural guidelines and practical evaluation metrics for organizational IT and Cybersecurity risk assessment,"Mir Mehedi Rahman, Naresh Kshetri, Sayed Abu Sayeed, Md Masud Rana",2024-10-02,"In today's digitally driven landscape, robust Information Technology (IT)
risk assessment practices are essential for safeguarding systems, digital
communication, and data. This paper introduces 'AssessITS', an actionable
method designed to provide organizations with comprehensive guidelines for
conducting IT and cybersecurity risk assessments. Drawing extensively from NIST
800-30 Rev 1, COBIT 5, and ISO 31000, 'AssessITS' bridges the gap between
high-level theoretical standards and practical implementation challenges. The
paper outlines a step-by-step methodology that organizations can simply adopt
to systematically identify, analyze, and mitigate IT risks. By simplifying
complex principles into actionable procedures, this framework equips
practitioners with the tools needed to perform risk assessments independently,
without too much reliance on external vendors. The guidelines are developed to
be straightforward, integrating practical evaluation metrics that allow for the
precise quantification of asset values, threat levels, vulnerabilities, and
impacts on confidentiality, integrity, and availability. This approach ensures
that the risk assessment process is not only comprehensive but also accessible,
enabling decision-makers to implement effective risk mitigation strategies
customized to their unique operational contexts. 'AssessITS' aims to enable
organizations to enhance their IT security strength through practical,
actionable guidance based on internationally recognized standards.",http://arxiv.org/pdf/2410.01750v1
On Using Certified Training towards Empirical Robustness,"Alessandro De Palma, Serge Durand, Zakaria Chihani, François Terrier, Caterina Urban",2024-10-02,"Adversarial training is arguably the most popular way to provide empirical
robustness against specific adversarial examples. While variants based on
multi-step attacks incur significant computational overhead, single-step
variants are vulnerable to a failure mode known as catastrophic overfitting,
which hinders their practical utility for large perturbations. A parallel line
of work, certified training, has focused on producing networks amenable to
formal guarantees of robustness against any possible attack. However, the wide
gap between the best-performing empirical and certified defenses has severely
limited the applicability of the latter. Inspired by recent developments in
certified training, which rely on a combination of adversarial attacks with
network over-approximations, and by the connections between local linearity and
catastrophic overfitting, we present experimental evidence on the practical
utility and limitations of using certified training towards empirical
robustness. We show that, when tuned for the purpose, a recent certified
training algorithm can prevent catastrophic overfitting on single-step attacks,
and that it can bridge the gap to multi-step baselines under appropriate
experimental settings. Finally, we present a novel regularizer for network
over-approximations that can achieve similar effects while markedly reducing
runtime.",http://arxiv.org/pdf/2410.01617v1
Adaptive Exploit Generation against Security Devices and Security APIs,"Robert Künnemann, Julian Biehl",2024-10-02,"Proof-of-concept exploits help demonstrate software vulnerability beyond
doubt and communicate attacks to non-experts. But exploits can be
configuration-specific, for example when in Security APIs, where keys are set
up specifically for the application and enterprise the API serves. In this
work, we show how to automatically derive proof-of-concept exploits against
Security APIs using formal methods.
  We extend the popular protocol verifier ProVerif with a language-agnostic
template mechanism. Employing program snippets attached to steps in the model,
we can transform attack traces (which ProVerif typically finds automatically)
into programs. Our method is general, flexible and convenient. We demonstrate
its use for the W3C Web Cryptography API, for PKCS#11 and for the YubiHSM2,
providing the first formal model of the latter.",http://arxiv.org/pdf/2410.01568v1
Signal Adversarial Examples Generation for Signal Detection Network via White-Box Attack,"Dongyang Li, Linyuan Wang, Guangwei Xiong, Bin Yan, Dekui Ma, Jinxian Peng",2024-10-02,"With the development and application of deep learning in signal detection
tasks, the vulnerability of neural networks to adversarial attacks has also
become a security threat to signal detection networks. This paper defines a
signal adversarial examples generation model for signal detection network from
the perspective of adding perturbations to the signal. The model uses the
inequality relationship of L2-norm between time domain and time-frequency
domain to constrain the energy of signal perturbations. Building upon this
model, we propose a method for generating signal adversarial examples utilizing
gradient-based attacks and Short-Time Fourier Transform. The experimental
results show that under the constraint of signal perturbation energy ratio less
than 3%, our adversarial attack resulted in a 28.1% reduction in the mean
Average Precision (mAP), a 24.7% reduction in recall, and a 30.4% reduction in
precision of the signal detection network. Compared to random noise
perturbation of equivalent intensity, our adversarial attack demonstrates a
significant attack effect.",http://arxiv.org/pdf/2410.01393v1
FlipAttack: Jailbreak LLMs via Flipping,"Yue Liu, Xiaoxin He, Miao Xiong, Jinlan Fu, Shumin Deng, Bryan Hooi",2024-10-02,"This paper proposes a simple yet effective jailbreak attack named FlipAttack
against black-box LLMs. First, from the autoregressive nature, we reveal that
LLMs tend to understand the text from left to right and find that they struggle
to comprehend the text when noise is added to the left side. Motivated by these
insights, we propose to disguise the harmful prompt by constructing left-side
noise merely based on the prompt itself, then generalize this idea to 4
flipping modes. Second, we verify the strong ability of LLMs to perform the
text-flipping task, and then develop 4 variants to guide LLMs to denoise,
understand, and execute harmful behaviors accurately. These designs keep
FlipAttack universal, stealthy, and simple, allowing it to jailbreak black-box
LLMs within only 1 query. Experiments on 8 LLMs demonstrate the superiority of
FlipAttack. Remarkably, it achieves $\sim$98\% attack success rate on GPT-4o,
and $\sim$98\% bypass rate against 5 guardrail models on average. The codes are
available at GitHub\footnote{https://github.com/yueliu1999/FlipAttack}.",http://arxiv.org/pdf/2410.02832v1
The Unlikely Hero: Nonideality in Analog Photonic Neural Networks as Built-in Defender Against Adversarial Attacks,"Haotian Lu, Ziang Yin, Partho Bhoumik, Sanmitra Banerjee, Krishnendu Chakrabarty, Jiaqi Gu",2024-10-02,"Electronic-photonic computing systems have emerged as a promising platform
for accelerating deep neural network (DNN) workloads. Major efforts have been
focused on countering hardware non-idealities and boosting efficiency with
various hardware/algorithm co-design methods. However, the adversarial
robustness of such photonic analog mixed-signal AI hardware remains unexplored.
Though the hardware variations can be mitigated with robustness-driven
optimization methods, malicious attacks on the hardware show distinct behaviors
from noises, which requires a customized protection method tailored to optical
analog hardware. In this work, we rethink the role of conventionally undesired
non-idealities in photonic analog accelerators and claim their surprising
effects on defending against adversarial weight attacks. Inspired by the
protection effects from DNN quantization and pruning, we propose a synergistic
defense framework tailored for optical analog hardware that proactively
protects sensitive weights via pre-attack unary weight encoding and post-attack
vulnerability-aware weight locking. Efficiency-reliability trade-offs are
formulated as constrained optimization problems and efficiently solved offline
without model re-training costs. Extensive evaluation of various DNN benchmarks
with a multi-core photonic accelerator shows that our framework maintains
near-ideal on-chip inference accuracy under adversarial bit-flip attacks with
merely <3% memory overhead. Our codes are open-sourced at
https://github.com/ScopeX-ASU/Unlikely_Hero.",http://arxiv.org/pdf/2410.01289v1
"""No Matter What You Do!"": Mitigating Backdoor Attacks in Graph Neural Networks","Jiale Zhang, Chengcheng Zhu, Bosen Rao, Hao Sui, Xiaobing Sun, Bing Chen, Chunyi Zhou, Shouling Ji",2024-10-02,"Recent studies have exposed that GNNs are vulnerable to several adversarial
attacks, among which backdoor attack is one of the toughest. Similar to Deep
Neural Networks (DNNs), backdoor attacks in GNNs lie in the fact that the
attacker modifies a portion of graph data by embedding triggers and enforces
the model to learn the trigger feature during the model training process.
Despite the massive prior backdoor defense works on DNNs, defending against
backdoor attacks in GNNs is largely unexplored, severely hindering the
widespread application of GNNs in real-world tasks. To bridge this gap, we
present GCleaner, the first backdoor mitigation method on GNNs. GCleaner can
mitigate the presence of the backdoor logic within backdoored GNNs by reversing
the backdoor learning procedure, aiming to restore the model performance to a
level similar to that is directly trained on the original clean dataset. To
achieve this objective, we ask: How to recover universal and hard backdoor
triggers in GNNs? How to unlearn the backdoor trigger feature while maintaining
the model performance? We conduct the graph trigger recovery via the
explanation method to identify optimal trigger locations, facilitating the
search of universal and hard backdoor triggers in the feature space of the
backdoored model through maximal similarity. Subsequently, we introduce the
backdoor unlearning mechanism, which combines knowledge distillation and
gradient-based explainable knowledge for fine-grained backdoor erasure.
Extensive experimental evaluations on four benchmark datasets demonstrate that
GCleaner can reduce the backdoor attack success rate to 10% with only 1% of
clean data, and has almost negligible degradation in model performance, which
far outperforms the state-of-the-art (SOTA) defense methods.",http://arxiv.org/pdf/2410.01272v1
Count of Monte Crypto: Accounting-based Defenses for Cross-Chain Bridges,"Enze Liu, Elisa Luo, Jian Chen Yan, Katherine Izhikevich, Stewart Grant, Deian Stefan, Geoffrey M Voelker, Stefan Savage",2024-10-01,"Between 2021 and 2023, crypto assets valued at over \$US2.6 billion were
stolen via attacks on ""bridges"" -- decentralized services designed to allow
inter-blockchain exchange. While the individual exploits in each attack vary, a
single design flaw underlies them all: the lack of end-to-end value accounting
in cross-chain transactions. In this paper, we empirically analyze twenty
million transactions used by key bridges during this period. We show that a
simple invariant that balances cross-chain inflows and outflows is compatible
with legitimate use, yet precisely identifies every known attack (and several
likely attacks) in this data. Further, we show that this approach is not only
sufficient for post-hoc audits, but can be implemented in-line in existing
bridge designs to provide generic protection against a broad array of bridge
vulnerabilities.",http://arxiv.org/pdf/2410.01107v1
Convergent Privacy Loss of Noisy-SGD without Convexity and Smoothness,"Eli Chien, Pan Li",2024-10-01,"We study the Differential Privacy (DP) guarantee of hidden-state Noisy-SGD
algorithms over a bounded domain. Standard privacy analysis for Noisy-SGD
assumes all internal states are revealed, which leads to a divergent R'enyi DP
bound with respect to the number of iterations. Ye & Shokri (2022) and
Altschuler & Talwar (2022) proved convergent bounds for smooth (strongly)
convex losses, and raise open questions about whether these assumptions can be
relaxed. We provide positive answers by proving convergent R'enyi DP bound for
non-convex non-smooth losses, where we show that requiring losses to have
H\""older continuous gradient is sufficient. We also provide a strictly better
privacy bound compared to state-of-the-art results for smooth strongly convex
losses. Our analysis relies on the improvement of shifted divergence analysis
in multiple aspects, including forward Wasserstein distance tracking,
identifying the optimal shifts allocation, and the H""older reduction lemma. Our
results further elucidate the benefit of hidden-state analysis for DP and its
applicability.",http://arxiv.org/pdf/2410.01068v1
A Generalized Approach to Root-based Attacks against PLWE,"Iván Blanco Chacón, Raúl Durán Díaz, Rodrigo Martín Sánchez-Ledesma",2024-10-01,"The Polynomial Learning With Errors problem (PLWE) serves as the background
of two of the three cryptosystems standardized in August 2024 by the National
Institute of Standards and Technology to replace non-quantum resistant current
primitives like those based on RSA, Diffie-Hellman or its elliptic curve
analogue. Although PLWE is highly believed to be quantum resistant, this fact
has not yet been established, contrariwise to other post-quantum proposals like
multivariate and some code based ones. Moreover, several vulnerabilities have
been encountered for a number of specific instances. In a search for more
flexibility, it becomes fully relevant to study the robustness of PLWE based on
other polynomials, not necessarily cyclotomic. In 2015, Elias et al found a
good number of attacks based on different features of the roots of the
polynomial. In the present work we present an overview of the approximations
made against PLWE derived from this and subsequent works, along with several
new attacks which refine those by Elias et al. exploiting the order of the
trace of roots over finite extensions of the finite field under the three
scenarios laid out by Elias et al., allowing to generalize the setting in which
the attacks can be carried out.",http://arxiv.org/pdf/2410.01017v1
Machine Learning-Assisted Intrusion Detection for Enhancing Internet of Things Security,"Mona Esmaeili, Morteza Rahimi, Matin Khajavi, Dorsa Farahmand, Hadi Jabbari Saray",2024-10-01,"Attacks against the Internet of Things (IoT) are rising as devices,
applications, and interactions become more networked and integrated. The
increase in cyber-attacks that target IoT networks poses a huge vulnerability
and threat to the privacy, security, functionality, and availability of
critical systems, which leads to operational disruptions, financial losses,
identity thefts, and data breaches. To efficiently secure IoT devices,
real-time detection of intrusion systems is critical, especially those using
machine learning to identify threats and mitigate risks and vulnerabilities.
This paper investigates the latest research on machine learning-based intrusion
detection strategies for IoT security, concentrating on real-time
responsiveness, detection accuracy, and algorithm efficiency. Key studies were
reviewed from all well-known academic databases, and a taxonomy was provided
for the existing approaches. This review also highlights existing research gaps
and outlines the limitations of current IoT security frameworks to offer
practical insights for future research directions and developments.",http://arxiv.org/pdf/2410.01016v1
Empirical Perturbation Analysis of Linear System Solvers from a Data Poisoning Perspective,"Yixin Liu, Arielle Carr, Lichao Sun",2024-10-01,"The perturbation analysis of linear solvers applied to systems arising
broadly in machine learning settings -- for instance, when using linear
regression models -- establishes an important perspective when reframing these
analyses through the lens of a data poisoning attack. By analyzing solvers'
responses to such attacks, this work aims to contribute to the development of
more robust linear solvers and provide insights into poisoning attacks on
linear solvers. In particular, we investigate how the errors in the input data
will affect the fitting error and accuracy of the solution from a linear
system-solving algorithm under perturbations common in adversarial attacks. We
propose data perturbation through two distinct knowledge levels, developing a
poisoning optimization and studying two methods of perturbation: Label-guided
Perturbation (LP) and Unconditioning Perturbation (UP). Existing works mainly
focus on deriving the worst-case perturbation bound from a theoretical
perspective, and the analysis is often limited to specific kinds of linear
system solvers. Under the circumstance that the data is intentionally perturbed
-- as is the case with data poisoning -- we seek to understand how different
kinds of solvers react to these perturbations, identifying those algorithms
most impacted by different types of adversarial attacks.",http://arxiv.org/pdf/2410.00878v1
PyRIT: A Framework for Security Risk Identification and Red Teaming in Generative AI System,"Gary D. Lopez Munoz, Amanda J. Minnich, Roman Lutz, Richard Lundeen, Raja Sekhar Rao Dheekonda, Nina Chikanov, Bolor-Erdene Jagdagdorj, Martin Pouliot, Shiven Chawla, Whitney Maxwell, Blake Bullwinkel, Katherine Pratt, Joris de Gruyter, Charlotte Siska, Pete Bryan, Tori Westerhoff, Chang Kawaguchi, Christian Seifert, Ram Shankar Siva Kumar, Yonatan Zunger",2024-10-01,"Generative Artificial Intelligence (GenAI) is becoming ubiquitous in our
daily lives. The increase in computational power and data availability has led
to a proliferation of both single- and multi-modal models. As the GenAI
ecosystem matures, the need for extensible and model-agnostic risk
identification frameworks is growing. To meet this need, we introduce the
Python Risk Identification Toolkit (PyRIT), an open-source framework designed
to enhance red teaming efforts in GenAI systems. PyRIT is a model- and
platform-agnostic tool that enables red teamers to probe for and identify novel
harms, risks, and jailbreaks in multimodal generative AI models. Its composable
architecture facilitates the reuse of core building blocks and allows for
extensibility to future models and modalities. This paper details the
challenges specific to red teaming generative AI systems, the development and
features of PyRIT, and its practical applications in real-world scenarios.",http://arxiv.org/pdf/2410.02828v1
Timber! Poisoning Decision Trees,"Stefano Calzavara, Lorenzo Cazzaro, Massimo Vettori",2024-10-01,"We present Timber, the first white-box poisoning attack targeting decision
trees. Timber is based on a greedy attack strategy leveraging sub-tree
retraining to efficiently estimate the damage performed by poisoning a given
training instance. The attack relies on a tree annotation procedure which
enables sorting training instances so that they are processed in increasing
order of computational cost of sub-tree retraining. This sorting yields a
variant of Timber supporting an early stopping criterion designed to make
poisoning attacks more efficient and feasible on larger datasets. We also
discuss an extension of Timber to traditional random forest models, which is
useful because decision trees are normally combined into ensembles to improve
their predictive power. Our experimental evaluation on public datasets shows
that our attacks outperform existing baselines in terms of effectiveness,
efficiency or both. Moreover, we show that two representative defenses can
mitigate the effect of our attacks, but fail at effectively thwarting them.",http://arxiv.org/pdf/2410.00862v1
Enhancing Web Spam Detection through a Blockchain-Enabled Crowdsourcing Mechanism,"Noah Kader, Inwon Kang, Oshani Seneviratne",2024-10-01,"The proliferation of spam on the Web has necessitated the development of
machine learning models to automate their detection. However, the dynamic
nature of spam and the sophisticated evasion techniques employed by spammers
often lead to low accuracy in these models. Traditional machine-learning
approaches struggle to keep pace with spammers' constantly evolving tactics,
resulting in a persistent challenge to maintain high detection rates. To
address this, we propose blockchain-enabled incentivized crowdsourcing as a
novel solution to enhance spam detection systems. We create an incentive
mechanism for data collection and labeling by leveraging blockchain's
decentralized and transparent framework. Contributors are rewarded for accurate
labels and penalized for inaccuracies, ensuring high-quality data. A smart
contract governs the submission and evaluation process, with participants
staking cryptocurrency as collateral to guarantee integrity. Simulations show
that incentivized crowdsourcing improves data quality, leading to more
effective machine-learning models for spam detection. This approach offers a
scalable and adaptable solution to the challenges of traditional methods.",http://arxiv.org/pdf/2410.00860v1
Fast Multiplication and the PLWE-RLWE Equivalence for an Infinite Family of Cyclotomic Subextensions,"Joonas Ahola, Iván Blanco-Chacón, Wilmar Bolaños, Antti Haavikko, Camilla Hollanti, Rodrigo Martín Sánchez-Ledesma",2024-10-01,"We prove the equivalence between the Ring Learning With Errors (RLWE) and the
Polynomial Learning With Errors (PLWE) problems for the maximal totally real
subfield of the $2^r 3^s$-th cyclotomic field for $r \geq 3$ and $s \geq 1$.
Moreover, we describe a fast algorithm for computing the product of two
elements in the ring of integers of these subfields. This multiplication
algorithm has quasilinear complexity in the dimension of the field, as it makes
use of the fast Discrete Cosine Transform (DCT). Our approach assumes that the
two input polynomials are given in a basis of Chebyshev-like polynomials, in
contrast to the customary power basis. To validate this assumption, we prove
that the change of basis from the power basis to the Chebyshev-like basis can
be computed with $\mathcal{O}(n \log n)$ arithmetic operations, where $n$ is
the problem dimension. Finally, we provide a heuristic and theoretical
comparison of the vulnerability to some attacks for the $p$-th cyclotomic field
versus the maximal totally real subextension of the $4p$-th cyclotomic field
for a reasonable set of parameters of cryptographic size.",http://arxiv.org/pdf/2410.00792v1
User-Guided Verification of Security Protocols via Sound Animation,"Kangfeng Ye, Roberto Metere, Poonam Yadav",2024-10-01,"Current formal verification of security protocols relies on specialized
researchers and complex tools, inaccessible to protocol designers who
informally evaluate their work with emulators. This paper addresses this gap by
embedding symbolic analysis into the design process. Our approach implements
the Dolev-Yao attack model using a variant of CSP based on Interaction Trees
(ITrees) to compile protocols into animators -- executable programs that
designers can use for debugging and inspection. To guarantee the soundness of
our compilation, we mechanised our approach in the theorem prover Isabelle/HOL.
As traditionally done with symbolic tools, we refer to the Diffie-Hellman key
exchange and the Needham-Schroeder public-key protocol (and Lowe's patched
variant). We demonstrate how our animator can easily reveal the mechanics of
attacks and verify corrections. This work facilitates security integration at
the design level and supports further security property analysis and
software-engineered integrations.",http://arxiv.org/pdf/2410.00676v1
Integrating PETs into Software Applications: A Game-Based Learning Approach,"Maisha Boteju, Thilina Ranbaduge, Dinusha Vatsalan, Nalin Arachchilage",2024-10-01,"The absence of data protection measures in software applications leads to
data breaches, threatening end-user privacy and causing instabilities in
organisations that developed those software. Privacy Enhancing Technologies
(PETs) emerge as promising safeguards against data breaches. PETs minimise
threats to personal data while enabling software to extract valuable insights
from them. However, software developers often lack the adequate knowledge and
awareness to develop PETs integrated software. This issue is exacerbated by
insufficient PETs related learning approaches customised for software
developers. Therefore, we propose ""PETs-101"", a novel game-based learning
framework that motivates developers to integrate PETs into software. By doing
so, it aims to improve developers' privacy-preserving software development
behaviour rather than simply delivering the learning content on PETs. In
future, the proposed framework will be empirically investigated and used as a
foundation for developing an educational gaming intervention that trains
developers to put PETs into practice.",http://arxiv.org/pdf/2410.00661v1
Differentially Private Active Learning: Balancing Effective Data Selection and Privacy,"Kristian Schwethelm, Johannes Kaiser, Jonas Kuntzer, Mehmet Yigitsoy, Daniel Rueckert, Georgios Kaissis",2024-10-01,"Active learning (AL) is a widely used technique for optimizing data labeling
in machine learning by iteratively selecting, labeling, and training on the
most informative data. However, its integration with formal privacy-preserving
methods, particularly differential privacy (DP), remains largely underexplored.
While some works have explored differentially private AL for specialized
scenarios like online learning, the fundamental challenge of combining AL with
DP in standard learning settings has remained unaddressed, severely limiting
AL's applicability in privacy-sensitive domains. This work addresses this gap
by introducing differentially private active learning (DP-AL) for standard
learning settings. We demonstrate that naively integrating DP-SGD training into
AL presents substantial challenges in privacy budget allocation and data
utilization. To overcome these challenges, we propose step amplification, which
leverages individual sampling probabilities in batch creation to maximize data
point participation in training steps, thus optimizing data utilization.
Additionally, we investigate the effectiveness of various acquisition functions
for data selection under privacy constraints, revealing that many commonly used
functions become impractical. Our experiments on vision and natural language
processing tasks show that DP-AL can improve performance for specific datasets
and model architectures. However, our findings also highlight the limitations
of AL in privacy-constrained environments, emphasizing the trade-offs between
privacy, model accuracy, and data selection accuracy.",http://arxiv.org/pdf/2410.00542v1
A Scheduling-Aware Defense Against Prefetching-Based Side-Channel Attacks,"Till Schlüter, Nils Ole Tippenhauer",2024-10-01,"Modern computer processors use microarchitectural optimization mechanisms to
improve performance. As a downside, such optimizations are prone to introducing
side-channel vulnerabilities. Speculative loading of memory, called
prefetching, is common in real-world CPUs and may cause such side-channel
vulnerabilities: Prior work has shown that it can be exploited to bypass
process isolation and leak secrets, such as keys used in RSA, AES, and ECDH
implementations. However, to this date, no effective and efficient
countermeasure has been presented that secures software on systems with
affected prefetchers.
  In this work, we answer the question: How can a process defend against
prefetch-based side channels? We first systematize prefetching-based
side-channel vulnerabilities presented in academic literature so far. Next, we
design and implement PreFence, a scheduling-aware defense against these side
channels that allows processes to disable the prefetcher temporarily during
security-critical operations. We implement our countermeasure for an x86_64 and
an ARM processor; it can be adapted to any platform that allows to disable the
prefetcher. We evaluate our defense and find that our solution reliably stops
prefetch leakage. Our countermeasure causes negligible performance impact while
no security-relevant code is executed, and its worst case performance is
comparable to completely turning off the prefetcher. The expected average
performance impact depends on the security-relevant code in the application and
can be negligible as we demonstrate with a simple web server application.
  We expect our countermeasure could widely be integrated in commodity OS, and
even be extended to signal generally security-relevant code to the kernel to
allow coordinated application of countermeasures.",http://arxiv.org/pdf/2410.00452v1
Adversarial Suffixes May Be Features Too!,"Wei Zhao, Zhe Li, Yige Li, Jun Sun",2024-10-01,"Despite significant ongoing efforts in safety alignment, large language
models (LLMs) such as GPT-4 and LLaMA 3 remain vulnerable to jailbreak attacks
that can induce harmful behaviors, including those triggered by adversarial
suffixes. Building on prior research, we hypothesize that these adversarial
suffixes are not mere bugs but may represent features that can dominate the
LLM's behavior. To evaluate this hypothesis, we conduct several experiments.
First, we demonstrate that benign features can be effectively made to function
as adversarial suffixes, i.e., we develop a feature extraction method to
extract sample-agnostic features from benign dataset in the form of suffixes
and show that these suffixes may effectively compromise safety alignment.
Second, we show that adversarial suffixes generated from jailbreak attacks may
contain meaningful features, i.e., appending the same suffix to different
prompts results in responses exhibiting specific characteristics. Third, we
show that such benign-yet-safety-compromising features can be easily introduced
through fine-tuning using only benign datasets, i.e., even in the absence of
harmful content. This highlights the critical risk posed by dominating benign
features in the training data and calls for further research to reinforce LLM
safety alignment. Our code and data is available at
\url{https://github.com/anonymous}.",http://arxiv.org/pdf/2410.00451v1
PrivTuner with Homomorphic Encryption and LoRA: A P3EFT Scheme for Privacy-Preserving Parameter-Efficient Fine-Tuning of AI Foundation Models,"Yang Li, Wenhan Yu, Jun Zhao",2024-10-01,"AI foundation models have recently demonstrated impressive capabilities
across a wide range of tasks. Fine-tuning (FT) is a method of customizing a
pre-trained AI foundation model by further training it on a smaller, targeted
dataset. In this paper, we initiate the study of the Privacy-Preserving
Parameter-Efficient FT (P3EFT) framework, which can be viewed as the
intersection of Parameter-Efficient FT (PEFT) and Privacy-Preserving FT (PPFT).
PEFT modifies only a small subset of the model's parameters to achieve FT
(i.e., adapting a pre-trained model to a specific dataset), while PPFT uses
privacy-preserving technologies to protect the confidentiality of the model
during the FT process. There have been many studies on PEFT or PPFT but very
few on their fusion, which motivates our work on P3EFT to achieve both
parameter efficiency and model privacy. To exemplify our P3EFT, we present the
PrivTuner scheme, which incorporates Fully Homomorphic Encryption (FHE) enabled
privacy protection into LoRA (short for ``Low-Rank Adapter''). Intuitively
speaking, PrivTuner allows the model owner and the external data owners to
collaboratively implement PEFT with encrypted data. After describing PrivTuner
in detail, we further investigate its energy consumption and privacy
protection. Then, we consider a PrivTuner system over wireless communications
and formulate a joint optimization problem to adaptively minimize energy while
maximizing privacy protection, with the optimization variables including FDMA
bandwidth allocation, wireless transmission power, computational resource
allocation, and privacy protection. A resource allocation algorithm is devised
to solve the problem. Experiments demonstrate that our algorithm can
significantly reduce energy consumption while adapting to different privacy
requirements.",http://arxiv.org/pdf/2410.00433v1
LinkThief: Combining Generalized Structure Knowledge with Node Similarity for Link Stealing Attack against GNN,"Yuxing Zhang, Siyuan Meng, Chunchun Chen, Mengyao Peng, Hongyan Gu, Xinli Huang",2024-10-01,"Graph neural networks(GNNs) have a wide range of applications in
multimedia.Recent studies have shown that Graph neural networks(GNNs) are
vulnerable to link stealing attacks,which infers the existence of edges in the
target GNN's training graph.Existing attacks are usually based on the
assumption that links exist between two nodes that share similar
posteriors;however,they fail to focus on links that do not hold under this
assumption.To this end,we propose LinkThief,an improved link stealing attack
that combines generalized structure knowledge with node similarity,in a
scenario where the attackers' background knowledge contains partially leaked
target graph and shadow graph.Specifically,to equip the attack model with
insights into the link structure spanning both the shadow graph and the target
graph,we introduce the idea of creating a Shadow-Target Bridge Graph and
extracting edge subgraph structure features from it.Through theoretical
analysis from the perspective of privacy theft,we first explore how to
implement the aforementioned ideas.Building upon the findings,we design the
Bridge Graph Generator to construct the Shadow-Target Bridge Graph.Then,the
subgraph around the link is sampled by the Edge Subgraph Preparation
Module.Finally,the Edge Structure Feature Extractor is designed to obtain
generalized structure knowledge,which is combined with node similarity to form
the features provided to the attack model.Extensive experiments validate the
correctness of theoretical analysis and demonstrate that LinkThief still
effectively steals links without extra assumptions.",http://arxiv.org/pdf/2410.02826v1
VLMGuard: Defending VLMs against Malicious Prompts via Unlabeled Data,"Xuefeng Du, Reshmi Ghosh, Robert Sim, Ahmed Salem, Vitor Carvalho, Emily Lawton, Yixuan Li, Jack W. Stokes",2024-10-01,"Vision-language models (VLMs) are essential for contextual understanding of
both visual and textual information. However, their vulnerability to
adversarially manipulated inputs presents significant risks, leading to
compromised outputs and raising concerns about the reliability in
VLM-integrated applications. Detecting these malicious prompts is thus crucial
for maintaining trust in VLM generations. A major challenge in developing a
safeguarding prompt classifier is the lack of a large amount of labeled benign
and malicious data. To address the issue, we introduce VLMGuard, a novel
learning framework that leverages the unlabeled user prompts in the wild for
malicious prompt detection. These unlabeled prompts, which naturally arise when
VLMs are deployed in the open world, consist of both benign and malicious
information. To harness the unlabeled data, we present an automated
maliciousness estimation score for distinguishing between benign and malicious
samples within this unlabeled mixture, thereby enabling the training of a
binary prompt classifier on top. Notably, our framework does not require extra
human annotations, offering strong flexibility and practicality for real-world
applications. Extensive experiment shows VLMGuard achieves superior detection
results, significantly outperforming state-of-the-art methods. Disclaimer: This
paper may contain offensive examples; reader discretion is advised.",http://arxiv.org/pdf/2410.00296v1
Towards Precise Detection of Personal Information Leaks in Mobile Health Apps,"Alireza Ardalani, Joseph Antonucci, Iulian Neamtiu",2024-09-30,"Mobile apps are used in a variety of health settings, from apps that help
providers, to apps designed for patients, to health and fitness apps designed
for the general public. These apps ask the user for, and then collect and leak
a wealth of Personal Information (PI). We analyze the PI that apps collect via
their user interface, whether the app or third-party code is processing this
information, and finally where the data is sent or stored. Prior work on leak
detection in Android has focused on detecting leaks of (hardware)
device-identifying information, or policy violations; however no work has
looked at processing and leaking of PI in the context of health apps. The first
challenge we tackle is extracting the semantic information contained in app UIs
to discern the extent, and nature, of personal information. The second
challenge we tackle is disambiguating between first-party, legitimate leaks
(e.g,. the app storing data in its database) and third-party, problematic
leaks, e.g., processing this information by, or sending it to, advertisers and
analytics. We conducted a study on 1,243 Android apps: 623 medical apps and 621
health&fitness apps. We categorize PI into 16 types, grouped in 3 main
categories: identity, medical, anthropometric. We found that the typical app
has one first-party leak and five third-party leaks, though 221 apps had 20 or
more leaks. Next, we show that third-party leaks (e.g., advertisers, analytics)
are 5x more frequent than first-party leaks. Then, we show that 71% of leaks
are to local storage (i.e., the phone, where data could be accessed by
unauthorized apps) whereas 29% of leaks are to the network (e.g., Cloud).
Finally, medical apps have 20% more PI leaks than health&fitness apps, due to
collecting additional medical PI.",http://arxiv.org/pdf/2410.00277v1
